name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2,Gene.description
AAEL006087,53.2,38.5,68,0.573,-0.8,6.4,0.00020133220779782,1,0.0011,2,43,34,64,72,
AAEL014031,89.8,70,109.5,0.636,-0.7,7.1,0.000202912121281638,1,0.0011,2,70,70,104,115,protein phosphatase 2a, regulatory subunit
AAEL020631,34.5,23.5,45.5,0.518,-0.9,5.8,0.000203863753602303,1,0.0012,2,22,25,46,45,
AAEL001323,14.5,22,7,3.055,1.6,4.8,0.000204606109601174,1,0.0012,2,26,18,7,7,
AAEL026896,14.5,21.5,7.5,2.978,1.6,4.7,0.000204606109601174,1,0.0012,2,19,24,5,10,
AAEL003346,15,7.5,22.5,0.345,-1.5,4.7,0.000204606109601174,1,0.0012,2,8,7,20,25,heparan sulphate 2-o-sulfotransferase
AAEL017179,43.2,31,55.5,0.557,-0.8,6.1,0.000204982259147382,1,0.0012,2,30,32,53,58,
AAEL004154,27.5,18,37,0.48,-1.1,5.5,0.000208024653933345,1,0.0012,2,18,18,31,43,
AAEL014252,36.5,25,48,0.522,-0.9,5.9,0.00021171745037443,1,0.0012,2,27,23,46,50,sulfite reductase
AAEL000276,71,53.5,88.5,0.602,-0.7,6.8,0.000213708884777207,1,0.0012,2,56,51,99,78,
AAEL021750,26.2,16.5,36,0.465,-1.1,5.4,0.00021500900390002,1,0.0012,2,18,15,35,37,
AAEL003945,26.2,16.5,36,0.46,-1.1,5.4,0.00021500900390002,1,0.0012,2,19,14,34,38,transcription initiation factor IIF alpha subunit
AAEL002228,53.2,68,38.5,1.77,0.8,6.5,0.000215508932461815,1,0.0012,2,67,69,34,43,fatty acid synthase
AAEL021548,82.2,63,101.5,0.622,-0.7,7,0.000216458423682857,1,0.0012,2,55,71,106,97,
AAEL007312,19.8,11.5,28,0.411,-1.3,5,0.00021803325298551,1,0.0012,2,13,10,28,28,
AAEL000210,49.2,36,62.5,0.573,-0.8,6.3,0.000219312507943849,1,0.0012,2,37,35,64,61,mitochondrial ribosomal protein L2
AAEL001277,40,28,52,0.549,-0.9,6,0.000221331263700804,1,0.0012,2,27,29,51,53,arf GTPase-activating protein
AAEL023223,5.2,9.5,1,8.183,3,3.6,0.000221567802563561,1,0.0012,2,9,10,1,1,
AAEL023292,5.2,1,9.5,0.123,-3,3.4,0.000221567802563561,1,0.0012,2,2,0,12,7,
AAEL020789,11.8,18.5,5,3.447,1.8,4.5,0.000223014778867865,1,0.0012,2,18,19,5,5,
AAEL003343,12.5,6,19,0.32,-1.6,4.4,0.000223014778867865,1,0.0012,2,7,5,20,18,
AAEL019961,21,12,30,0.411,-1.3,5.1,0.000223302809256557,1,0.0013,2,13,11,29,31,
AAEL007055,22.5,31.5,13.5,2.306,1.2,5.3,0.000224010829162033,1,0.0013,2,32,31,16,11,lipase
AAEL008462,23.8,14.5,33,0.448,-1.2,5.3,0.000224010829162033,1,0.0013,2,15,14,33,33,apl5 protein (spac144.06 protein)
AAEL006486,16.2,8.5,24,0.368,-1.4,4.8,0.000227939479536919,1,0.0013,2,10,7,24,24,
AAEL007683,16,8.5,23.5,0.366,-1.4,4.8,0.000227939479536919,1,0.0013,2,9,8,23,24,prokaryotic DNA topoisomerase
AAEL011217,29,19,39,0.481,-1.1,5.6,0.000228722548931475,1,0.0013,2,22,16,40,38,
AAEL009959,105.5,83.5,127.5,0.659,-0.6,7.4,0.000228774955252237,1,0.0013,2,80,87,134,121,pre-mRNA splicing factor prp8
AAEL010315,277.5,322,233,1.379,0.5,8.8,0.000229915651713087,1,0.0013,2,300,344,241,225,
AAEL018118,14.5,7.5,21.5,0.334,-1.6,4.6,0.00023539313206158,1,0.0013,2,8,7,20,23,
AAEL003229,59.2,43.5,75,0.586,-0.8,6.6,0.000243545346507321,1,0.0014,3,42,45,74,76,
AAEL020236,44.2,32,56.5,0.563,-0.8,6.1,0.000244070769236355,1,0.0014,3,31,33,63,50,
AAEL001249,11.8,5.5,18,0.309,-1.7,4.4,0.000247877316419035,1,0.0014,3,6,5,16,20,
AAEL021600,11.8,5.5,18,0.3,-1.7,4.4,0.000247877316419035,1,0.0014,3,6,5,12,24,
AAEL006277,11.5,5,18,0.291,-1.8,4.3,0.000247877316419035,1,0.0014,3,7,3,14,22,
AAEL020340,66.5,50,83,0.603,-0.7,6.7,0.000247968480678229,1,0.0014,3,50,50,74,92,
AAEL003514,105.8,83.5,128,0.658,-0.6,7.4,0.000254438082683162,1,0.0014,3,84,83,123,133,centromere/microtubule binding protein cbf5
AAEL003600,747,830.5,663.5,1.252,0.3,10.2,0.000258023491078798,1,0.0014,3,826,835,647,680,
AAEL012260,37,25.5,48.5,0.534,-0.9,5.9,0.000260004145433814,1,0.0014,3,24,27,51,46,WD-repeat protein
AAEL003601,253.5,293,214,1.368,0.5,8.7,0.00026241955922494,1,0.0015,3,290,296,199,229,
AAEL013359,58.2,75,41.5,1.807,0.9,6.6,0.000262498873836988,1,0.0015,3,91,59,38,45,DEAD box ATP-dependent RNA helicase
AAEL018310,39.2,27.5,51,0.546,-0.9,6,0.000264354307569724,1,0.0015,3,31,24,49,53,
AAEL017508,39.2,27.5,51,0.543,-0.9,6,0.000264354307569724,1,0.0015,3,28,27,48,54,
AAEL021532,15.8,8.5,23,0.367,-1.4,4.7,0.00026542792058639,1,0.0015,3,11,6,21,25,Putative rhythmically [Source:UniProtKB/TrEMBL;Acc:A0A0P6ITL0]
AAEL002523,21.8,13.5,30,0.44,-1.2,5.2,0.000268060360904262,1,0.0015,3,15,12,25,35,mitochondrial inner membrane protein translocase, 9kD-subunit, putative
AAEL005445,13.8,7,20.5,0.348,-1.5,4.6,0.000269547402577189,1,0.0015,3,6,8,17,24,
AAEL005968,13.8,7,20.5,0.34,-1.6,4.6,0.000269547402577189,1,0.0015,3,9,5,19,22,Ubiquitin-fold modifier-conjugating enzyme 1 (Ufm1-conjugating enzyme 1)
AAEL010596,13.5,6.5,20.5,0.33,-1.6,4.5,0.000269547402577189,1,0.0015,3,6,7,20,21,n-acetylgalactosaminyltransferase
AAEL002194,13.8,6.5,21,0.325,-1.6,4.6,0.000269547402577189,1,0.0015,3,7,6,21,21,Uricase [Source:UniProtKB/TrEMBL;Acc:Q17J02]
AAEL009898,70.5,53.5,87.5,0.612,-0.7,6.8,0.000270427948015017,1,0.0015,3,55,52,91,84,26S proteasome alpha 1 subunit
AAEL007796,10.5,16.5,4.5,3.703,1.9,4.3,0.000272336848199488,1,0.0015,3,19,14,4,5,Clip-Domain Serine Protease  family D
AAEL027307,27.5,37.5,17.5,2.13,1.1,5.6,0.000273995391189992,1,0.0015,3,41,34,17,18,
AAEL000173,28.5,18.5,38.5,0.487,-1,5.5,0.000273995391189992,1,0.0015,3,21,16,32,45,chromatin assembly factor-I p150 subunit, putative
AAEL002564,4.2,8,0.5,13.119,3.7,3.3,0.000274959141996647,1,0.0015,3,12,4,0,1,
AAEL012245,4,7.5,0.5,12.394,3.6,3.3,0.000274959141996647,1,0.0015,3,8,7,1,0,
AAEL002742,4.8,1,8.5,0.116,-3.1,3.3,0.000274959141996647,1,0.0015,3,1,1,6,11,
AAEL026917,4.8,1,8.5,0.101,-3.3,3.3,0.000274959141996647,1,0.0015,3,1,1,9,8,
AAEL026215,4.8,1,8.5,0.088,-3.5,3.3,0.000274959141996647,1,0.0015,3,1,1,7,10,
AAEL002272,81.2,63,99.5,0.632,-0.7,7,0.000276774102010994,1,0.0015,3,62,64,95,104,splicing factor yt521-b
AAEL009420,6,10.5,1.5,6.861,2.8,3.7,0.000277607799715301,1,0.0015,3,9,12,1,2,Class B Scavenger Receptor (CD36 domain).
AAEL019793,89.2,70,108.5,0.643,-0.6,7.1,0.000279288102438252,1,0.0015,3,71,69,111,106,
AAEL000422,81.8,63.5,100,0.634,-0.7,7,0.000280442549747308,1,0.0015,3,65,62,99,101,U3 small nucleolar RNA-associated protein homolog, putative
AAEL001030,36.5,25.5,47.5,0.53,-0.9,5.9,0.000281033724042688,1,0.0015,3,30,21,42,53,S-formylglutathione hydrolase, putative
AAEL008613,27.2,17.5,37,0.472,-1.1,5.5,0.000286690314343206,1,0.0016,3,20,15,35,39,TraB, putative
AAEL009509,38,26.5,49.5,0.541,-0.9,5.9,0.000286921123828468,1,0.0016,3,28,25,50,49,zinc finger protein
AAEL004427,67.2,49,85.5,0.575,-0.8,6.7,0.00029136576739863,1,0.0016,3,52,46,66,105,Prefoldin subunit 3 [Source:UniProtKB/TrEMBL;Acc:Q17CV4]
AAEL018211,78.2,60,96.5,0.623,-0.7,6.9,0.000291377465648647,1,0.0016,3,62,58,87,106,
AAEL004142,33.2,22.5,44,0.515,-1,5.7,0.000292251202778078,1,0.0016,3,23,22,46,42,Phagocyte signaling-impaired protein (N-terminal acetyltransferase B complex subunit NAA25 homolog)(N-terminal acetyltransferase B complex subunit MDM20 homolog)
AAEL002501,173.5,144,203,0.712,-0.5,8.1,0.000292941023754692,1,0.0016,3,147,141,206,200,protein disulfide isomerase
AAEL013675,115.5,93,138,0.671,-0.6,7.5,0.000295591378254201,1,0.0016,3,97,89,133,143,eukaryotic translation initiation factor
AAEL009142,58.2,43,73.5,0.587,-0.8,6.5,0.000299670212088391,1,0.0016,3,48,38,74,73,prolyl endopeptidase (prolyl oligopeptidase)
AAEL008832,74.2,57,91.5,0.624,-0.7,6.9,0.000300018757640182,1,0.0016,3,61,53,96,87,forkhead box protein (AaegFOXN1)
AAEL005460,17.5,25.5,9.5,2.621,1.4,5,0.000304678215555945,1,0.0017,3,28,23,10,9,alpha-galactosidase/alpha-n-acetylgalactosaminidase
AAEL003510,18.2,10.5,26,0.391,-1.4,4.9,0.000304678215555945,1,0.0017,3,9,12,24,28,ribonuclease hi large subunit
AAEL019523,100.8,121.5,80,1.52,0.6,7.4,0.000304747385181274,1,0.0017,3,122,121,80,80,
AAEL015283,12,18.5,5.5,3.342,1.7,4.5,0.000306925950063917,1,0.0017,3,18,19,6,5,synaptic vesicle protein
AAEL004960,12.5,6,19,0.319,-1.6,4.5,0.000306925950063917,1,0.0017,3,7,5,20,18,
AAEL026104,47.8,35,60.5,0.582,-0.8,6.2,0.000307284537417116,1,0.0017,3,37,33,61,60,
AAEL012920,14.5,21.5,7.5,2.874,1.5,4.7,0.000308189725733445,1,0.0017,3,21,22,9,6,GPCR Galanin/Allatostatin Family
AAEL010842,15,8,22,0.362,-1.5,4.7,0.000308189725733445,1,0.0017,3,8,8,22,22,
AAEL022950,29,39.5,18.5,2.13,1.1,5.6,0.000309330656350134,1,0.0017,3,50,29,20,17,
AAEL000239,35.5,46.5,24.5,1.885,0.9,5.9,0.000310883789814454,1,0.0017,3,47,46,27,22,clathrin coat assembly protein
AAEL025729,57,42,72,0.584,-0.8,6.5,0.000311307118775526,1,0.0017,3,43,41,77,67,
AAEL020992,84.2,66,102.5,0.64,-0.6,7.1,0.00031193785160603,1,0.0017,3,70,62,106,99,
AAEL019606,28.8,19,38.5,0.498,-1,5.6,0.000312085325649989,1,0.0017,3,17,21,35,42,
AAEL001748,28.8,18.5,39,0.487,-1,5.6,0.000312085325649989,1,0.0017,3,20,17,41,37,
AAEL022628,28.8,18.5,39,0.484,-1,5.6,0.000312085325649989,1,0.0017,3,19,18,37,41,
AAEL002322,32.2,21.5,43,0.511,-1,5.7,0.000312575376711701,1,0.0017,3,19,24,39,47,
AAEL004955,9.5,4,15,0.271,-1.9,4.1,0.000313317822887626,1,0.0017,3,5,3,15,15,FAR1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4F947]
AAEL007383,402.2,350,454.5,0.77,-0.4,9.3,0.000314438917987349,1,0.0017,3,350,350,470,439,secreted ferritin G subunit precursor, putative
AAEL004562,19.5,11.5,27.5,0.42,-1.3,5,0.000314648801227682,1,0.0017,3,14,9,25,30,DNA polymerase eta
AAEL007162,62.8,79.5,46,1.734,0.8,6.7,0.000314836865010129,1,0.0017,3,81,78,33,59,autophagy related gene
AAEL005851,23.5,14.5,32.5,0.442,-1.2,5.3,0.000314847210103858,1,0.0017,3,15,14,32,33,exosome complex exonuclease rrp42 (ribosomal RNA processing protein 42)
AAEL001114,38.5,27.5,49.5,0.548,-0.9,6,0.00031578609093754,1,0.0017,3,28,27,51,48,amino acid transporter
AAEL024528,38.5,27,50,0.547,-0.9,6,0.00031578609093754,1,0.0017,3,27,27,53,47,
AAEL002822,22,13.5,30.5,0.438,-1.2,5.2,0.000318916428505228,1,0.0017,3,15,12,24,37,actin-related protein 5
AAEL025042,22.2,13.5,31,0.433,-1.2,5.2,0.000318916428505228,1,0.0017,3,14,13,30,32,
AAEL003908,20.5,12,29,0.425,-1.2,5.1,0.000319121450440924,1,0.0017,3,11,13,29,29,nuclear pore complex protein nup107
AAEL007704,91,71,111,0.645,-0.6,7.2,0.00031938566953746,1,0.0017,3,72,70,102,120,lipoma preferred partner/lpp
AAEL003942,825.5,933.5,717.5,1.301,0.4,10.3,0.000319630010748263,1,0.0017,3,981,886,682,753,60S ribosomal protein L44 L41, putative
AAEL003469,53.2,39,67.5,0.577,-0.8,6.4,0.000322352461144184,1,0.0017,3,44,34,59,76,NHP2 protein, putative
AAEL008183,8.2,3,13.5,0.227,-2.1,3.9,0.000324784976346574,1,0.0017,3,4,2,14,13,t complex protein
AAEL002549,7.5,12.5,2.5,5.784,2.5,3.9,0.000325567452375123,1,0.0017,3,10,15,2,3,protein sosie
AAEL026353,7.5,12.5,2.5,5.355,2.4,3.9,0.000325567452375123,1,0.0017,3,10,15,2,3,
AAEL012538,7.8,2.5,13,0.209,-2.3,3.9,0.000325567452375123,1,0.0017,3,4,1,16,10,leucine-rich immune protein (Short)
AAEL009387,48.8,62,35.5,1.753,0.8,6.4,0.000327928442260048,1,0.0018,3,62,62,38,33,hexokinase
AAEL021288,105.5,84.5,126.5,0.668,-0.6,7.4,0.000328050316448693,1,0.0018,3,86,83,124,129,
AAEL004228,49.8,36.5,63,0.582,-0.8,6.3,0.000335569068047997,1,0.0018,4,34,39,62,64,oligosaccharyl transferase
AAEL027436,65,49,81,0.605,-0.7,6.7,0.000335643818647061,1,0.0018,4,45,53,82,80,Putative splicing factor rnps1 sr protein [Source:UniProtKB/TrEMBL;Acc:A0A0P6IYU4]
AAEL001252,34.5,45.5,23.5,1.899,0.9,5.9,0.000336207390784548,1,0.0018,4,43,48,19,28,rap1 GTPase-gdp dissociation stimulator
AAEL022168,35.8,25,46.5,0.537,-0.9,5.8,0.000336207390784548,1,0.0018,4,28,22,54,39,50S ribosomal protein L35 [Source:UniProtKB/TrEMBL;Acc:A0A0P6IVN7]
AAEL015199,35.2,24.5,46,0.534,-0.9,5.8,0.000336207390784548,1,0.0018,4,24,25,44,48,WD-repeat protein
AAEL004839,35.5,24.5,46.5,0.532,-0.9,5.8,0.000336207390784548,1,0.0018,4,22,27,46,47,cyclin t
AAEL000903,16.2,9,23.5,0.383,-1.4,4.8,0.00033817632164264,1,0.0018,4,8,10,21,26,Enhancer of yellow 2 transcription factor [Source:UniProtKB/Swiss-Prot;Acc:Q17MZ8]
AAEL012026,136,110.5,161.5,0.684,-0.5,7.7,0.000341145210055519,1,0.0018,4,110,111,147,176,translation initiation factor 5C
AAEL004356,44.5,32.5,56.5,0.572,-0.8,6.2,0.000343105859825411,1,0.0018,4,32,33,59,54,
AAEL008583,26.2,17,35.5,0.488,-1,5.4,0.000343453754780661,1,0.0018,4,20,14,30,41,Putative rna binding protein [Source:UniProtKB/TrEMBL;Acc:A0A0P6J513]
AAEL027644,26.5,17,36,0.475,-1.1,5.4,0.000343453754780661,1,0.0018,4,18,16,38,34,
AAEL001238,42.5,30.5,54.5,0.567,-0.8,6.1,0.000346437205495845,1,0.0018,4,32,29,53,56,bap28
AAEL008291,42.5,30.5,54.5,0.56,-0.8,6.1,0.000346437205495845,1,0.0018,4,29,32,50,59,
AAEL000824,39.2,27.5,51,0.551,-0.9,6,0.000346672243936329,1,0.0018,4,27,28,49,53,
AAEL009208,39,27.5,50.5,0.551,-0.9,6,0.000346672243936329,1,0.0018,4,26,29,52,49,
AAEL012147,39,27.5,50.5,0.549,-0.9,6,0.000346672243936329,1,0.0018,4,28,27,51,50,
AAEL008084,38.8,27,50.5,0.547,-0.9,6,0.000346672243936329,1,0.0018,4,28,26,47,54,phosphatidylserine receptor
AAEL009124,11.5,18,5,3.451,1.8,4.5,0.000347109543719067,1,0.0018,4,21,15,5,5,cytochrome P450
AAEL011632,56.5,42,71,0.594,-0.8,6.5,0.00035000429738497,1,0.0019,4,42,42,67,75,fk506 binding protein
AAEL028013,31.5,41.5,21.5,1.951,1,5.8,0.000350045081704321,1,0.0019,4,44,39,22,21,
AAEL013739,94.8,115.5,74,1.559,0.6,7.3,0.000352784898479827,1,0.0019,4,121,110,86,62,electron transport oxidoreductase
AAEL025969,29.5,20,39,0.504,-1,5.6,0.000353815857028416,1,0.0019,4,22,18,39,39,
AAEL005018,29.5,19.5,39.5,0.497,-1,5.6,0.000353815857028416,1,0.0019,4,20,19,37,42,
AAEL013844,92.8,73,112.5,0.646,-0.6,7.2,0.000364771461653784,1,0.0019,4,77,69,100,125,diazepam binding inhibitor, putative
AAEL000747,23.8,15,32.5,0.462,-1.1,5.3,0.000368146800222496,1,0.0019,4,17,13,32,33,
AAEL019977,36.2,25.5,47,0.539,-0.9,5.9,0.000371788869404735,1,0.002,4,26,25,47,47,
AAEL026478,18,26,10,2.489,1.3,5,0.000373198583578762,1,0.002,4,23,29,10,10,
AAEL019583,18.5,10.5,26.5,0.411,-1.3,5,0.000373198583578762,1,0.002,4,12,9,27,26,
AAEL003949,37.8,26.5,49,0.545,-0.9,5.9,0.00037728060478441,1,0.002,4,28,25,42,56,
AAEL010847,37.8,26.5,49,0.543,-0.9,5.9,0.00037728060478441,1,0.002,4,26,27,46,52,zinc finger protein
AAEL013076,41.2,29.5,53,0.56,-0.8,6,0.000379267082413282,1,0.002,4,30,29,54,52,signal recognition particle 54 kda protein
AAEL027402,182.2,212,152.5,1.388,0.5,8.2,0.000386088986319766,1,0.002,4,216,208,151,154,
AAEL023500,44.8,32.5,57,0.573,-0.8,6.2,0.000389186005836406,1,0.0021,4,34,31,50,64,
AAEL005052,32,42.5,21.5,1.966,1,5.8,0.000390602189689277,1,0.0021,4,42,43,24,19,Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:Q17B46]
AAEL020646,26,35,17,2.071,1.1,5.5,0.00039351709475695,1,0.0021,4,34,36,15,19,
AAEL006654,15.2,8,22.5,0.368,-1.4,4.7,0.000395641762208582,1,0.0021,4,10,6,19,26,
AAEL001827,15.2,8,22.5,0.365,-1.5,4.7,0.000395641762208582,1,0.0021,4,9,7,23,22,ubiquitin specific protease 39 and snrnp assembly factor
AAEL010698,127.2,103.5,151,0.688,-0.5,7.6,0.000397602722114418,1,0.0021,4,103,104,143,159,importin beta-4
AAEL027380,13.5,7,20,0.346,-1.5,4.5,0.000410966678230956,1,0.0022,4,5,9,19,21,
AAEL005592,13.5,7,20,0.346,-1.5,4.5,0.000410966678230956,1,0.0022,4,7,7,21,19,
AAEL011472,13.5,7,20,0.344,-1.5,4.5,0.000410966678230956,1,0.0022,4,7,7,19,21,
AAEL005213,91.2,111,71.5,1.553,0.6,7.2,0.000410996172337229,1,0.0022,4,106,116,63,80,Putative amino acid transporter [Source:UniProtKB/TrEMBL;Acc:A0A0P6J1D0]
AAEL009786,49,36,62,0.585,-0.8,6.3,0.000411023786941305,1,0.0022,4,32,40,64,60,
AAEL018055,25.8,17,34.5,0.484,-1,5.4,0.000411564053150518,1,0.0022,4,17,17,34,35,
AAEL006227,25.8,16.5,35,0.482,-1.1,5.4,0.000411564053150518,1,0.0022,4,17,16,30,40,PPR_long domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FCT3]
AAEL019986,25.5,16.5,34.5,0.481,-1.1,5.4,0.000411564053150518,1,0.0022,4,18,15,32,37,
AAEL003388,25.8,16.5,35,0.477,-1.1,5.4,0.000411564053150518,1,0.0022,4,15,18,37,33,axis inhibition protein, axin
AAEL013795,38,27,49,0.553,-0.9,5.9,0.000413992331041816,1,0.0022,4,28,26,53,45,spliceosome associated protein
AAEL011960,57.8,43,72.5,0.594,-0.8,6.5,0.000415192660149393,1,0.0022,4,43,43,78,67,
AAEL006061,52.2,39,65.5,0.587,-0.8,6.4,0.000415655039760166,1,0.0022,4,36,42,64,67,26S proteasome alpha 2 subunit
AAEL005617,128.5,152.5,104.5,1.456,0.5,7.7,0.000416148431956165,1,0.0022,4,160,145,105,104,UTP-glucose-1-phosphate uridylyltransferase 2
AAEL011101,32,22,42,0.524,-0.9,5.7,0.000419376591346867,1,0.0022,4,19,25,37,47,
AAEL008906,31.8,21.5,42,0.513,-1,5.7,0.000419376591346867,1,0.0022,4,24,19,37,47,
AAEL018124,16.5,9,24,0.391,-1.4,4.8,0.000423972868551654,1,0.0022,4,11,7,27,21,
AAEL012099,23.5,32,15,2.179,1.1,5.4,0.000427526479378384,1,0.0022,4,30,34,13,17,protease m1 zinc metalloprotease
AAEL011536,24.5,16,33,0.477,-1.1,5.3,0.000427526479378384,1,0.0022,5,13,19,32,34,phosphoglucomutase
AAEL025547,24.5,15.5,33.5,0.463,-1.1,5.3,0.000427526479378384,1,0.0022,5,17,14,32,35,
AAEL007805,66.8,50,83.5,0.603,-0.7,6.7,0.000428335989604446,1,0.0022,5,48,52,96,71,LsmAD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FHL5]
AAEL011898,10,15.5,4.5,3.439,1.8,4.3,0.000432019483673947,1,0.0022,5,17,14,3,6,1-acyl-sn-glycerol-3-phosphate acyltransferase
AAEL003677,10.5,5,16,0.311,-1.7,4.2,0.000432019483673947,1,0.0022,5,5,5,14,18,
AAEL003865,10.5,5,16,0.309,-1.7,4.3,0.000432019483673947,1,0.0022,5,5,5,16,16,
AAEL026371,33.2,23,43.5,0.523,-0.9,5.8,0.000434372499524558,1,0.0023,5,24,22,41,46,
AAEL007771,1106.2,1221.5,991,1.232,0.3,10.8,0.000436354289328995,1,0.0023,5,1258,1185,976,1006,60S ribosomal protein L22 [Source:UniProtKB/TrEMBL;Acc:Q1HRP2]
AAEL003548,48.2,35.5,61,0.586,-0.8,6.3,0.000440358599461775,1,0.0023,5,37,34,65,57,sulphate transporter
AAEL007792,22,30.5,13.5,2.235,1.2,5.3,0.000440577739344446,1,0.0023,5,29,32,15,12,
AAEL007874,22.2,31,13.5,2.231,1.2,5.3,0.000440577739344446,1,0.0023,5,30,32,12,15,
AAEL007368,23.2,14.5,32,0.468,-1.1,5.3,0.000440577739344446,1,0.0023,5,16,13,32,32,
AAEL025092,23,14.5,31.5,0.467,-1.1,5.3,0.000440577739344446,1,0.0023,5,16,13,33,30,
AAEL013182,44,32,56,0.575,-0.8,6.1,0.000442044776804731,1,0.0023,5,32,32,56,56,ATP-dependent RNA helicase
AAEL018514,22,31.5,12.5,2.449,1.3,5.3,0.000442882005331891,1,0.0023,5,42,21,13,12,Arthropod 7SK RNA
AAEL000004,52.5,39,66,0.591,-0.8,6.4,0.00044603858133349,1,0.0023,5,35,43,63,69,glycosyltransferase
AAEL025911,30.5,20.5,40.5,0.514,-1,5.6,0.000448892636802353,1,0.0023,5,22,19,41,40,
AAEL001261,18.5,26.5,10.5,2.442,1.3,5.1,0.00045190197838781,1,0.0023,5,28,25,11,10,
AAEL021276,18.5,26,11,2.387,1.3,5.1,0.00045190197838781,1,0.0023,5,25,27,10,12,
AAEL018354,38.5,27.5,49.5,0.554,-0.9,6,0.000453154002953023,1,0.0023,5,28,27,52,47,oxysterol-binding protein
AAEL006315,60.2,45.5,75,0.604,-0.7,6.6,0.000460779740234298,1,0.0024,5,42,49,74,76,26S proteasome regulatory subunit rpn1
AAEL026967,14,20.5,7.5,2.848,1.5,4.7,0.000461737912733048,1,0.0024,5,26,15,6,9,
AAEL004728,14.8,8,21.5,0.371,-1.4,4.6,0.000461737912733048,1,0.0024,5,6,10,23,20,5-methyltetrahydrofolate:homocysteine methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q17C46]
AAEL001891,14.5,7.5,21.5,0.361,-1.5,4.6,0.000461737912733048,1,0.0024,5,7,8,19,24,BEN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4F0A1]
AAEL003285,184.5,154.5,214.5,0.722,-0.5,8.2,0.000462125589513072,1,0.0024,5,157,152,205,224,translocation associated membrane protein
AAEL002721,30.8,41,20.5,1.973,1,5.7,0.000467872306569654,1,0.0024,5,47,35,16,25,
AAEL014286,12.8,6.5,19,0.324,-1.6,4.5,0.00047126595473322,1,0.0024,5,6,7,18,20,
AAEL006374,26,17,35,0.486,-1,5.4,0.000471802884089251,1,0.0024,5,22,12,28,42,
AAEL000383,26.2,17,35.5,0.485,-1,5.4,0.000471802884089251,1,0.0024,5,13,21,30,41,beta-1,3-galactosyltransferase brn
AAEL013987,68,84,52,1.614,0.7,6.8,0.000473559125016851,1,0.0024,5,87,81,54,50,
AAEL027319,51.8,38.5,65,0.594,-0.8,6.4,0.000474531396130842,1,0.0024,5,35,42,71,59,
AAEL001959,98.5,78,119,0.66,-0.6,7.3,0.000476697590790628,1,0.0024,5,75,81,110,128,
AAEL008485,28.2,38,18.5,2.049,1,5.6,0.000478810879087018,1,0.0025,5,32,44,18,19,
AAEL002190,59,74,44,1.679,0.7,6.6,0.00048053645818683,1,0.0025,5,73,75,39,49,
AAEL011116,244.8,204.5,285,0.717,-0.5,8.6,0.000482892829681351,1,0.0025,5,202,207,255,315,14-3-3 protein sigma, gamma, zeta, beta/alpha [Source:UniProtKB/TrEMBL;Acc:Q16QZ7]
AAEL005558,341.8,296.5,387,0.766,-0.4,9.1,0.000483263877526464,1,0.0025,5,303,290,374,400,
AAEL011865,60.5,45.5,75.5,0.604,-0.7,6.6,0.000483424483614804,1,0.0025,5,42,49,71,80,
AAEL006509,219,254,184,1.384,0.5,8.5,0.000486457111886685,1,0.0025,5,255,253,166,202,ATP synthase subunit [Source:UniProtKB/TrEMBL;Acc:Q1HR38]
AAEL011459,5.5,9.5,1.5,6.512,2.7,3.6,0.000488981119586327,1,0.0025,5,9,10,2,1,
AAEL000021,6,1.5,10.5,0.149,-2.7,3.6,0.000488981119586327,1,0.0025,5,2,1,12,9,
AAEL020200,35.5,25,46,0.545,-0.9,5.8,0.000490170932061594,1,0.0025,5,22,28,48,44,
AAEL024975,50.8,37.5,64,0.587,-0.8,6.3,0.000490281111399063,1,0.0025,5,32,43,71,57,
AAEL010244,41,29.5,52.5,0.561,-0.8,6,0.000501681691467753,1,0.0026,5,29,30,41,64,abrupt protein
AAEL009879,28,19,37,0.499,-1,5.5,0.000508683981325133,1,0.0026,5,18,20,35,39,SAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FP17]
AAEL027153,23.5,15,32,0.467,-1.1,5.3,0.000512181416977433,1,0.0026,5,13,17,32,32,
AAEL025109,4.5,1,8,0.111,-3.2,3.2,0.000519291932616171,1,0.0026,5,1,1,8,8,
AAEL007736,4.2,0.5,8,0.086,-3.5,3.2,0.000519291932616171,1,0.0026,5,1,0,8,8,forkhead protein/ forkhead protein domain
AAEL004472,295.2,255,335.5,0.76,-0.4,8.9,0.000523231300636825,1,0.0027,6,264,246,331,340,
AAEL001916,73,54,92,0.587,-0.8,6.8,0.000524217092611513,1,0.0027,6,60,48,71,113,eukaryotic translation initiation factor 4e
AAEL018177,22,13.5,30.5,0.451,-1.1,5.2,0.000527349284053215,1,0.0027,6,12,15,32,29,
AAEL009359,6,10.5,1.5,5.516,2.5,3.8,0.000534384349413178,1,0.0027,6,8,13,2,1,
