name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2,Gene.description
AAEL012509,68,92,44,2.091,1.1,6.8,1.44315826454875e-07,0.0014,0,0,99,85,42,46,Carboxylic ester hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1S4FWG0]
AAEL014505,124.8,159,90.5,1.764,0.8,7.7,1.47117736921534e-07,0.0014,0,0,163,155,89,92,succinate dehydrogenase, putative
AAEL005625,19.2,30.5,8,3.951,2,5.1,1.52949400510108e-07,0.0015,0,0,30,31,6,10,long wavelength sensitive opsin
AAEL014972,19.2,30.5,8,3.929,2,5.1,1.52949400510108e-07,0.0015,0,0,30,31,9,7,
AAEL004829,97.2,127.5,67,1.904,0.9,7.3,1.59654323361149e-07,0.0015,0,0,135,120,60,74,NADH dehydrogenase, putative
AAEL028175,18.2,29.5,7,4.302,2.1,5.1,1.60436988321971e-07,0.0015,0,0,31,28,5,9,
AAEL005524,18.2,29.5,7,4.178,2.1,5.1,1.60436988321971e-07,0.0015,0,0,28,31,6,8,Adenosylhomocysteinase [Source:UniProtKB/TrEMBL;Acc:Q179S1]
AAEL000138,81.2,108.5,54,2.017,1,7.1,1.69344510053729e-07,0.0016,0,0,117,100,45,63,NADH dehydrogenase, putative
AAEL006699,16.8,27.5,6,4.463,2.2,5,1.69977383001545e-07,0.0016,0,0,22,33,5,7,fibrinogen and fibronectin
AAEL013535,396,474.5,317.5,1.493,0.6,9.3,2.05402419109224e-07,0.002,0,0,458,491,302,333,phosrestin ii (arrestin a) (arrestin 1)
AAEL015533,25.8,39.5,12,3.185,1.7,5.5,2.19747713671941e-07,0.0021,0,0,37,42,14,10,
AAEL000886,127.2,163,91.5,1.777,0.8,7.7,2.20910145702814e-07,0.0021,0,0,177,149,92,91,
AAEL006855,27.5,41.5,13.5,3.009,1.6,5.6,2.23544068426887e-07,0.0021,0,0,41,42,14,13,UDP-galactose transporter
AAEL019868,31,45.5,16.5,2.764,1.5,5.7,2.40645980972773e-07,0.0023,0,0,47,44,13,20,
AAEL005428,135,173,97,1.789,0.8,7.8,2.43634264614155e-07,0.0023,0,0,164,182,83,111,
AAEL003803,10.8,19,2.5,7.245,2.9,4.4,2.51332065935901e-07,0.0024,0,0,17,21,4,1,
AAEL017345,53,73.5,32.5,2.233,1.2,6.5,2.55423337254237e-07,0.0024,0,0,75,72,34,31,
AAEL006976,133.2,169.5,97,1.743,0.8,7.8,2.55806593997396e-07,0.0024,0,0,169,170,86,108,
AAEL001420,405.5,491.5,319.5,1.539,0.6,9.3,2.56648885874157e-07,0.0024,0,0,507,476,291,348,leucine-rich immune protein (Short)
AAEL014255,18,29,7,4.24,2.1,5.1,2.57889533724076e-07,0.0025,0,0,28,30,5,9,aquaporin, putative
AAEL005808,18,29,7,4.07,2,5,2.57889533724076e-07,0.0025,0,0,26,32,7,7,alanyl aminopeptidase
AAEL009524,612.8,726.5,499,1.456,0.5,9.9,2.70882091253224e-07,0.0026,0,0,750,703,469,529,alpha-amylase
AAEL007784,15.8,26,5.5,4.543,2.2,4.9,2.81028700653493e-07,0.0027,0,0,24,28,3,8,
AAEL004440,16.2,26.5,6,4.54,2.2,4.9,2.81028700653493e-07,0.0027,0,0,28,25,5,7,tubulin-specific chaperone e
AAEL007780,35,50.5,19.5,2.554,1.4,5.9,2.93099483573468e-07,0.0028,0,0,50,51,19,20,
AAEL003104,36.2,52,20.5,2.55,1.4,5.9,3.05394618575631e-07,0.0029,0,0,52,52,20,21,tripartite motif protein trim2,3
AAEL003582,2611,3061,2161,1.416,0.5,12,3.18787817549546e-07,0.003,0,0,2950,3172,2286,2036,40S ribosomal protein S13 [Source:UniProtKB/TrEMBL;Acc:Q5QC94]
AAEL023983,1991,2310,1672,1.381,0.5,11.6,3.2486081374985e-07,0.0031,0,0,2328,2292,1765,1579,40S ribosomal protein S4 [Source:UniProtKB/TrEMBL;Acc:Q1HRS6]
AAEL020846,34.2,49,19.5,2.564,1.4,5.9,3.43784165866456e-07,0.0033,0,0,46,52,18,21,
AAEL022104,327,417.5,236.5,1.762,0.8,9,3.4428611687077e-07,0.0033,0,0,398,437,278,195,Ribosomal protein L3 [Source:UniProtKB/TrEMBL;Acc:Q1HR77]
AAEL001210,93.2,121,65.5,1.861,0.9,7.3,3.76443649747981e-07,0.0036,0,0,114,128,64,67,NADH ubiquinone oxidoreductase subunit, putative
AAEL004249,61,83,39,2.107,1.1,6.7,3.78955342217309e-07,0.0036,0,0,87,79,35,43,
AAEL014768,47.8,66,29.5,2.249,1.2,6.3,3.80414381632251e-07,0.0036,0,0,70,62,29,30,glutamate synthase
AAEL008953,227,276,178,1.551,0.6,8.5,3.90472240086507e-07,0.0037,0,0,280,272,173,183,
AAEL014605,103.5,133.5,73.5,1.802,0.8,7.4,4.00178169063333e-07,0.0038,0,0,134,133,78,69,cytochrome P450
AAEL013960,110.8,144.5,77,1.876,0.9,7.5,4.39019204378129e-07,0.0042,0,0,162,127,68,86,
AAEL006698,1328.5,1523,1134,1.343,0.4,11,4.54715467370648e-07,0.0043,0,0,1493,1553,1099,1169,60S ribosomal protein L31 [Source:UniProtKB/Swiss-Prot;Acc:Q9GN74]
AAEL014045,14.2,23.5,5,5.012,2.3,4.7,4.55001365366251e-07,0.0043,0,0,24,23,6,4,allantoicase
AAEL024451,15.5,25.5,5.5,4.595,2.2,4.9,4.60412547079378e-07,0.0044,0,0,28,23,6,5,
AAEL013997,192,244,140,1.745,0.8,8.3,4.74173062702334e-07,0.0045,0,0,216,272,128,152,guanine nucleotide-binding protein beta 3 (g protein beta3)
AAEL001964,19.8,31,8.5,3.606,1.9,5.2,5.25885761870323e-07,0.005,0,0,32,30,12,5,protein serine/threonine kinase, putative
AAEL024235,40,56,24,2.331,1.2,6.1,5.47046230284468e-07,0.0052,0,0,55,57,24,24,
AAEL007473,28.2,41.5,15,2.745,1.5,5.6,5.52738128165251e-07,0.0052,0,0,39,44,16,14,cytochrome P450
AAEL007715,1651.2,2012.5,1290,1.56,0.6,11.3,5.53517700730025e-07,0.0052,0,0,2030,1995,1444,1136,60S ribosomal protein L21 [Source:UniProtKB/TrEMBL;Acc:Q1HRN4]
AAEL017198,1051.8,1269,834.5,1.52,0.6,10.7,5.7759053367977e-07,0.0055,0,0,1393,1145,828,841,Ribosomal protein L37 [Source:UniProtKB/TrEMBL;Acc:Q6Q9G1]
AAEL004067,49.2,67.5,31,2.189,1.1,6.4,6.46075799005044e-07,0.0061,0,0,68,67,29,33,mitochondrial benzodiazepine receptor, putative
AAEL010269,12.2,21,3.5,5.366,2.4,4.6,6.91003691355567e-07,0.0065,0,0,19,23,3,4,venom allergen
AAEL006741,199.2,244.5,154,1.587,0.7,8.3,7.01052382124054e-07,0.0066,0,0,230,259,156,152,
AAEL006824,171,210.5,131.5,1.605,0.7,8.1,7.21036790051512e-07,0.0068,0,0,213,208,127,136,Cytochrome P450 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEN8]
AAEL027157,13,22,4,5.287,2.4,4.6,7.33670633641487e-07,0.0069,0,0,22,22,4,4,
AAEL009625,23.2,35.5,11,3.209,1.7,5.4,7.34107269922461e-07,0.0069,0,0,38,33,11,11,short-chain dehydrogenase
AAEL011711,542,633,451,1.403,0.5,9.7,7.46660597651637e-07,0.007,0,0,621,645,468,434,nascent polypeptide associated complex alpha subunit (nac alpha)
AAEL008452,15.2,25,5.5,4.602,2.2,4.8,7.51796722749056e-07,0.0071,0,0,26,24,7,4,alpha-amylase
AAEL014541,15.2,25,5.5,4.373,2.1,4.8,7.51796722749056e-07,0.0071,0,0,27,23,5,6,maltose phosphorylase
AAEL021140,173,217.5,128.5,1.694,0.8,8.1,7.74991773152505e-07,0.0073,0,0,233,202,113,144,
AAEL007050,9.8,17.5,2,6.981,2.8,4.3,7.87975873152485e-07,0.0074,0,0,15,20,2,2,sugar transporter
AAEL007494,163,202.5,123.5,1.641,0.7,8,7.91440896447735e-07,0.0075,0,0,215,190,127,120,calcineurin b subunit
AAEL010148,82.8,108,57.5,1.884,0.9,7.1,8.17141785717617e-07,0.0077,0,0,104,112,54,61,sodium/potassium-dependent ATPase beta-2 subunit
AAEL026069,67.5,90,45,1.987,1,6.8,8.25211898984224e-07,0.0078,0,0,90,90,44,46,
AAEL006011,218.5,267.5,169.5,1.577,0.7,8.5,8.48153441810581e-07,0.008,0,0,282,253,159,180,
AAEL007619,37.8,53,22.5,2.373,1.2,6,9.10596814469867e-07,0.0086,0,0,51,55,19,26,Toll-like receptor
AAEL014318,78,102.5,53.5,1.908,0.9,7,9.40977231486794e-07,0.0088,0,0,105,100,59,48,
AAEL008782,5,10,0,82.544,6.4,3.6,9.55749834458985e-07,0.009,0,0,6,14,0,0,serine-type enodpeptidase,
AAEL007054,171.2,221,121.5,1.822,0.9,8.1,9.78708330352502e-07,0.0092,0,0,211,231,95,148,NADH dehydrogenase, putative
AAEL017301,146.2,186,106.5,1.739,0.8,7.9,1.00911932516677e-06,0.0095,0,0,184,188,126,87,Elongation factor 1-alpha [Source:UniProtKB/TrEMBL;Acc:J9HYQ9]
AAEL007029,29,42.5,15.5,2.703,1.4,5.7,1.02764443633078e-06,0.0096,0,0,43,42,17,14,tropomodulin
AAEL005621,20.8,32,9.5,3.334,1.7,5.2,1.04068143858049e-06,0.0098,0,0,38,26,11,8,long wavelength sensitive opsin
AAEL002832,1886,2135.5,1636.5,1.305,0.4,11.5,1.12463535990661e-06,0.0105,0,0,2073,2198,1633,1640,40S ribosomal protein S26 [Source:UniProtKB/TrEMBL;Acc:Q1HQE4]
AAEL008490,47.2,64.5,30,2.149,1.1,6.3,1.17148665911599e-06,0.011,0,0,68,61,29,31,NADH dehydrogenase, putative
AAEL010977,535.2,631.5,439,1.44,0.5,9.7,1.22593634089238e-06,0.0115,0,0,638,625,407,471,ATP-dependent transporter
AAEL008410,13.2,22,4.5,5.142,2.4,4.6,1.22849206467511e-06,0.0115,0,0,22,22,4,5,helix-loop-helix transcription factor
AAEL002737,291,359,223,1.609,0.7,8.9,1.2304932831087e-06,0.0115,0,0,372,346,193,253,cytochrome c oxidase, subunit VIIC, putative
AAEL013083,8,15,1,10.12,3.3,4.1,1.40631236351841e-06,0.0132,0,0,14,16,1,1,
AAEL013349,8,14.5,1.5,9.626,3.3,4.1,1.40631236351841e-06,0.0132,0,0,19,10,1,2,lethal(2)essential for life protein, l2efl
AAEL010206,82.2,107,57.5,1.851,0.9,7.1,1.43963013575419e-06,0.0135,0,0,107,107,61,54,xylulose kinase
AAEL003235,137,170.5,103.5,1.646,0.7,7.8,1.49097678050444e-06,0.0139,0,0,167,174,109,98,
AAEL005508,86.8,112,61.5,1.825,0.9,7.2,1.532027323255e-06,0.0143,0,0,112,112,56,67,NADH-ubiquinone oxidoreductase 24 kda subunit
AAEL019044,22.5,34,11,3.062,1.6,5.3,1.6887751457778e-06,0.0158,0,0,33,35,9,13,
AAEL009114,13,21.5,4.5,4.949,2.3,4.6,2.04980188013537e-06,0.0191,0,0,20,23,5,4,
AAEL002542,237.8,290,185.5,1.563,0.6,8.6,2.12296829268299e-06,0.0198,0,0,276,304,204,167,Triosephosphate isomerase [Source:UniProtKB/TrEMBL;Acc:Q17HW3]
AAEL019451,49.5,67.5,31.5,2.131,1.1,6.4,2.18799199219904e-06,0.0204,0,0,64,71,34,29,
AAEL025502,84.2,109,59.5,1.828,0.9,7.1,2.34326759910405e-06,0.0218,0,0,99,119,59,60,
AAEL020279,9.2,16.5,2,7.917,3,4.2,2.44024943101745e-06,0.0227,0,0,19,14,2,2,
AAEL000229,55.5,74.5,36.5,2.049,1,6.5,2.47036384048698e-06,0.023,0,0,75,74,35,38,prosialokinin precursor
AAEL020352,539,647,431,1.499,0.6,9.7,2.54808916401412e-06,0.0237,0,0,608,686,468,394,
AAEL006485,87.8,114,61.5,1.854,0.9,7.2,2.59530021248664e-06,0.0241,0,0,129,99,61,62,inosine-uridine preferring nucleoside hydrolase
AAEL001865,82.5,106.5,58.5,1.819,0.9,7.1,2.78980493472493e-06,0.0259,0,0,105,108,57,60,
AAEL008789,76,99,53,1.861,0.9,7,2.84585645190727e-06,0.0265,0,0,98,100,49,57,apolipophorin-III, putative
AAEL027674,124.5,156,93,1.667,0.7,7.7,3.03155232198678e-06,0.0282,0,0,148,164,87,99,
AAEL012585,1924.8,2360,1489.5,1.584,0.7,11.6,3.04102137175572e-06,0.0283,0,0,2198,2522,1675,1304,60S ribosomal protein L7 [Source:UniProtKB/TrEMBL;Acc:Q1HR81]
AAEL012552,211.5,257.5,165.5,1.556,0.6,8.4,3.1018577340094e-06,0.0288,0,0,273,242,177,154,NADH-ubiquinone oxidoreductase
AAEL012311,48.5,66,31,2.091,1.1,6.4,3.33106842940678e-06,0.0309,0,0,63,69,34,28,vitellogenin, putative
AAEL024114,8.2,15,1.5,8.345,3.1,4.1,3.47818794469304e-06,0.0323,0,0,16,14,1,2,
AAEL002600,24,35.5,12.5,2.858,1.5,5.4,3.72923736813709e-06,0.0346,0,0,37,34,14,11,serine protease
AAEL001128,17.2,27,7.5,3.416,1.8,5,3.78267457495714e-06,0.035,0,0,27,27,8,7,AMP dependent coa ligase
AAEL005722,2145.5,2507.5,1783.5,1.406,0.5,11.7,3.95461031141556e-06,0.0366,0,0,2460,2555,1927,1640,60S ribosomal protein L7a
AAEL001159,47.5,64.5,30.5,2.116,1.1,6.3,4.21595985057384e-06,0.039,0,0,67,62,21,40,ribonuclease t2
AAEL024669,9.2,16.5,2,7.687,2.9,4.2,4.27283599588569e-06,0.0395,0,0,17,16,1,3,
AAEL003035,135.8,169,102.5,1.648,0.7,7.8,4.29713412784964e-06,0.0398,0,0,156,182,108,97,short wavelength sensitive opsin
AAEL006439,27.5,39.5,15.5,2.564,1.4,5.6,4.60403853795264e-06,0.0426,0,0,39,40,12,19,testis/ seletal muscle  dual specificty phosphatase
AAEL028136,35.5,49.5,21.5,2.278,1.2,5.9,4.96478973707361e-06,0.0459,0,0,49,50,20,23,
AAEL026075,90.5,115,66,1.749,0.8,7.2,5.21980178195257e-06,0.0482,0,0,111,119,65,67,
AAEL001295,6.5,12,1,11.964,3.6,3.8,5.66244884297064e-06,0.0523,0,0,12,12,0,2,
AAEL009551,6.5,12,1,11.38,3.5,3.8,5.66244884297064e-06,0.0523,0,0,14,10,0,2,Toll-like receptor
AAEL026540,21.8,32.5,11,2.866,1.5,5.3,5.74485758509328e-06,0.053,0,0,30,35,13,9,
AAEL020127,25.2,37,13.5,2.731,1.4,5.5,5.97294922134815e-06,0.0551,0,0,37,37,15,12,
AAEL019603,25,36.5,13.5,2.717,1.4,5.5,5.97294922134815e-06,0.0551,0,0,39,34,12,15,
AAEL000823,1861.5,2160.5,1562.5,1.382,0.5,11.5,6.10353803528928e-06,0.0563,0,0,2185,2136,1681,1444,60S ribosomal protein L35A, putative [Source:UniProtKB/TrEMBL;Acc:Q17N60]
AAEL005329,54,73,35,2.055,1,6.5,6.26570644033219e-06,0.0578,1e-04,0,63,83,31,39,
AAEL011641,59.5,79,40,1.951,1,6.6,6.49462439423373e-06,0.0599,1e-04,0,75,83,40,40,transferrin
AAEL002083,604.8,690.5,519,1.33,0.4,9.9,6.63684603135933e-06,0.0612,1e-04,0,685,696,522,516,DEAD box ATP-dependent RNA helicase
AAEL002309,68,89,47,1.882,0.9,6.8,6.64799963243955e-06,0.0613,1e-04,0,88,90,51,43,Thioredoxin Peroxidase.
AAEL011771,14.2,23,5.5,4.429,2.1,4.7,6.81077106959334e-06,0.0628,1e-04,0,15,31,6,5,
AAEL002526,95.8,121,70.5,1.715,0.8,7.3,6.82479207007839e-06,0.0629,1e-04,0,119,123,67,74,MICOS complex subunit MIC10 [Source:UniProtKB/TrEMBL;Acc:Q17I05]
AAEL025647,67.5,88,47,1.88,0.9,6.8,6.98952824116748e-06,0.0644,1e-04,0,81,95,46,48,
AAEL010330,232,276,188,1.469,0.6,8.5,7.23764154333699e-06,0.0667,1e-04,0,276,276,196,180,Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial [Source:UniProtKB/TrEMBL;Acc:Q16TA7]
AAEL026724,9,15.5,2.5,6.17,2.6,4.2,7.45489318024806e-06,0.0686,1e-04,0,17,14,3,2,
AAEL012763,20.2,30.5,10,2.981,1.6,5.2,7.57071662536653e-06,0.0697,1e-04,0,34,27,12,8,leucine-rich immune protein (Coil-less)
AAEL004439,111.5,139.5,83.5,1.67,0.7,7.5,7.59294937047257e-06,0.0699,1e-04,0,140,139,75,92,
AAEL012681,274.8,337,212.5,1.585,0.7,8.8,7.61618283389202e-06,0.0701,1e-04,0,379,295,206,219,60S ribosomal protein L24 [Source:UniProtKB/TrEMBL;Acc:Q16LE3]
AAEL019799,116.8,145,88.5,1.644,0.7,7.6,7.94772125782306e-06,0.0731,1e-04,0,143,147,82,95,Muscle lim protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FES9]
AAEL011447,1665.5,1857.5,1473.5,1.261,0.3,11.4,8.23575838870525e-06,0.0757,1e-04,0,1841,1874,1495,1452,60S ribosomal protein L14 [Source:UniProtKB/TrEMBL;Acc:Q1HRP1]
AAEL023219,25,36.5,13.5,2.688,1.4,5.5,8.72689329243326e-06,0.0801,1e-04,0,39,34,13,14,
AAEL025367,50.5,68.5,32.5,2.096,1.1,6.4,8.97391978068864e-06,0.0824,1e-04,0,81,56,30,35,
AAEL008828,10.8,18,3.5,5.062,2.3,4.4,9.00134091017924e-06,0.0826,1e-04,0,18,18,4,3,carbonic anhydrase
AAEL027783,11,18.5,3.5,4.889,2.3,4.5,9.29008852056685e-06,0.0852,1e-04,0,14,23,2,5,
AAEL010151,11.2,18.5,4,4.657,2.2,4.4,9.29008852056685e-06,0.0852,1e-04,0,21,16,3,5,cytochrome P450
AAEL012853,12,20,4,4.849,2.3,4.5,9.30898062244e-06,0.0854,1e-04,0,25,15,5,3,
AAEL002023,315.5,372.5,258.5,1.439,0.5,9,9.34921837685255e-06,0.0858,1e-04,0,374,371,278,239,imaginal disc growth factor
AAEL007986,850.2,964.5,736,1.311,0.4,10.4,9.73979061080094e-06,0.0893,1e-04,0,992,937,729,743,
AAEL009496,1011,1208,814,1.483,0.6,10.6,9.77415939986297e-06,0.0896,1e-04,0,1197,1219,912,716,40S ribosomal protein S7 [Source:UniProtKB/TrEMBL;Acc:Q0IEM1]
AAEL014527,33.8,47,20.5,2.298,1.2,5.8,9.80641403868026e-06,0.0899,1e-04,0,46,48,20,21,potassium-dependent sodium-calcium exchanger, putative
AAEL013221,1694.2,1930,1458.5,1.323,0.4,11.4,9.84831029456092e-06,0.0902,1e-04,0,1843,2017,1499,1418,60S ribosomal protein L10a
AAEL011288,1348.2,1508,1188.5,1.269,0.3,11.1,1.04492277979753e-05,0.0957,1e-04,0,1482,1534,1186,1191,elongation factor 1 gamma
AAEL002859,45.8,61,30.5,1.996,1,6.3,1.04906348775203e-05,0.0961,1e-04,0,57,65,33,28,
AAEL024583,65,85,45,1.871,0.9,6.7,1.05001420954723e-05,0.0961,1e-04,0,87,83,46,44,
AAEL002696,6.5,12,1,10.465,3.4,3.8,1.05157145585835e-05,0.0963,1e-04,0,11,13,1,1,
AAEL017976,5.5,10.5,0.5,17.7,4.1,3.6,1.09889414439231e-05,0.1006,1e-04,0,11,10,1,0,heat shock protein HSP70
AAEL006136,44.2,59,29.5,2.032,1,6.2,1.19057789444123e-05,0.1088,1e-04,0,52,66,33,26,serine protease, putative
AAEL006815,23.2,34,12.5,2.709,1.4,5.4,1.19419070383695e-05,0.1091,1e-04,0,34,34,14,11,cytochrome P450
AAEL021925,8.5,15,2,6.575,2.7,4.2,1.29575682095433e-05,0.1182,1e-04,0,15,15,2,2,
AAEL006164,19,29,9,3.086,1.6,5.1,1.30692278454447e-05,0.1192,1e-04,0,23,35,11,7,
AAEL009847,59.8,78.5,41,1.9,0.9,6.6,1.33271256849625e-05,0.1216,1e-04,0,84,73,40,42,microtubule-associated protein
AAEL007465,26.8,38.5,15,2.508,1.3,5.6,1.37070958060538e-05,0.125,1e-04,0,39,38,16,14,
AAEL010611,132.2,165.5,99,1.673,0.7,7.7,1.39441319460986e-05,0.1271,1e-04,0,181,150,85,113,Acyl carrier protein [Source:UniProtKB/TrEMBL;Acc:Q16PC9]
AAEL003135,30.8,43,18.5,2.318,1.2,5.7,1.40375148460035e-05,0.128,1e-04,0,43,43,18,19,
AAEL019468,13,21,5,4.065,2,4.6,1.40865515585977e-05,0.1284,1e-04,0,22,20,5,5,
AAEL011471,2590.2,3079,2101.5,1.465,0.6,12,1.41367887953113e-05,0.1288,1e-04,0,3068,3090,2347,1856,60S ribosomal protein L17 [Source:UniProtKB/Swiss-Prot;Acc:Q1HR65]
AAEL024520,17,26,8,3.27,1.7,4.9,1.41682358448627e-05,0.1291,1e-04,0,24,28,9,7,
AAEL000314,9.8,16.5,3,5.563,2.5,4.3,1.43520621026621e-05,0.1307,1e-04,0,18,15,3,3,malate dehydrogenase
AAEL022005,62.2,81.5,43,1.873,0.9,6.7,1.44020312212146e-05,0.1312,1e-04,0,82,81,46,40,
AAEL002158,183,222.5,143.5,1.549,0.6,8.2,1.50743948303386e-05,0.1372,1e-04,0,219,226,162,125,secreted ferritin G subunit precursor, putative
AAEL027936,61.8,81,42.5,1.901,0.9,6.7,1.51218083327692e-05,0.1376,1e-04,0,74,88,35,50,
AAEL006909,11.8,19.5,4,4.745,2.2,4.5,1.52917290282258e-05,0.1391,1e-04,0,21,18,5,3,
AAEL007495,11.8,19.5,4,4.527,2.2,4.5,1.52917290282258e-05,0.1391,1e-04,0,19,20,4,4,phosphoglycerate mutase
AAEL011789,308,364,252,1.444,0.5,8.9,1.55829226314378e-05,0.1417,1e-04,0,351,377,271,233,Probable citrate synthase 2, mitochondrial Precursor (EC 2.3.3.1)
AAEL014944,799.2,948,650.5,1.459,0.5,10.3,1.55829819483921e-05,0.1417,1e-04,0,961,935,576,725,cytochrome c oxidase polypeptide
AAEL012010,128.5,157.5,99.5,1.582,0.7,7.7,1.57639704746104e-05,0.1433,1e-04,0,160,155,103,96,Conserved insect protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:Q1HQL4]
AAEL020317,41,55,27,2.055,1,6.1,1.68005668680723e-05,0.1526,1e-04,0,60,50,28,26,
AAEL010164,17.8,27,8.5,3.189,1.7,5,1.70333218782367e-05,0.1547,1e-04,0,31,23,7,10,
AAEL024524,23,33.5,12.5,2.674,1.4,5.3,1.74759400267263e-05,0.1586,1e-04,0,36,31,16,9,
AAEL004809,35.2,48.5,22,2.167,1.1,5.9,1.7798200411312e-05,0.1615,1e-04,0,42,55,21,23,
AAEL006259,16158,19047,13269,1.435,0.5,14.6,1.82147089016113e-05,0.1652,1e-04,0,18254,19840,14589,11949,long wavelength sensitive opsin
AAEL001031,14.2,22.5,6,3.687,1.9,4.7,1.92750355047996e-05,0.1748,1e-04,0,23,22,6,6,
AAEL002878,225,267,183,1.461,0.5,8.5,1.9302685780512e-05,0.175,1e-04,0,278,256,177,189,NADH:ubiquinone dehydrogenase, putative
AAEL025574,26.8,38,15.5,2.435,1.3,5.5,1.95856229641363e-05,0.1776,1e-04,0,34,42,15,16,
AAEL001998,90.5,114,67,1.684,0.8,7.2,1.98759678468133e-05,0.1801,1e-04,0,113,115,71,63,
AAEL004715,195.8,243.5,148,1.646,0.7,8.3,2.01018556945338e-05,0.1821,1e-04,0,276,211,133,163,b-cell translocation protein
AAEL010764,5,10,0,25.508,4.7,3.6,2.10181869358767e-05,0.1903,1e-04,0,8,12,0,0,aldehyde dehydrogenase
AAEL006143,35.2,48,22.5,2.153,1.1,5.9,2.12463075673104e-05,0.1924,2e-04,0,47,49,23,22,
AAEL000102,67.5,87,48,1.802,0.8,6.8,2.16064676591446e-05,0.1956,2e-04,0,91,83,50,46,
AAEL028739,24.8,36,13.5,2.561,1.4,5.4,2.25854132949953e-05,0.2044,2e-04,0,35,37,12,15,
AAEL008080,32.2,44.5,20,2.225,1.2,5.8,2.25999650251055e-05,0.2044,2e-04,0,41,48,17,23,trypsin-eta, putative
AAEL027447,21.8,31.5,12,2.703,1.4,5.3,2.39239815918141e-05,0.2163,2e-04,0,31,32,11,13,
AAEL005032,15.5,24,7,3.225,1.7,4.9,2.45096961896544e-05,0.2216,2e-04,0,18,30,7,7,
AAEL003160,157.8,199,116.5,1.713,0.8,8,2.54595873482151e-05,0.2301,2e-04,0,213,185,91,142,
AAEL011191,203.8,242,165.5,1.46,0.5,8.4,2.60020427031024e-05,0.2349,2e-04,0,246,238,173,158,protein phosphatase 1 binding protein
AAEL001673,1079.8,1297,862.5,1.503,0.6,10.7,2.61435330363e-05,0.2361,2e-04,0,1208,1386,966,759,actin
AAEL004118,24,34.5,13.5,2.54,1.3,5.4,2.66453636034563e-05,0.2406,2e-04,0,41,28,12,15,aldo-keto reductase
AAEL014171,55,72,38,1.883,0.9,6.5,2.68153004435893e-05,0.2421,2e-04,0,76,68,41,35,
AAEL003041,6.5,12,1,10.319,3.4,3.8,2.75068921359643e-05,0.2481,2e-04,0,13,11,0,2,
AAEL000546,6.8,12.5,1,9.056,3.2,3.9,2.75068921359643e-05,0.2481,2e-04,0,13,12,1,1,Carboxylic ester hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1S4EW56]
AAEL003049,7,12.5,1.5,8.298,3.1,3.9,2.75068921359643e-05,0.2481,2e-04,0,13,12,1,2,pupal cuticle protein 78E, putative
AAEL003550,7,12.5,1.5,7.409,2.9,3.9,2.75068921359643e-05,0.2481,2e-04,0,12,13,1,2,aquaporin
AAEL014292,1568.5,1765,1372,1.286,0.4,11.3,3.01264554374135e-05,0.2712,2e-04,0,1691,1839,1388,1356,40S ribosomal protein S24 [Source:UniProtKB/TrEMBL;Acc:Q8WQK7]
AAEL001517,14.5,22.5,6.5,3.641,1.9,4.7,3.02743722440588e-05,0.2725,2e-04,0,20,25,6,7,carboxylesterase
AAEL000182,255.2,338,172.5,1.962,1,8.7,3.13559844182842e-05,0.2821,2e-04,0,356,320,117,228,
AAEL014619,16,24.5,7.5,3.213,1.7,4.9,3.34808745254215e-05,0.3009,2e-04,0,23,26,10,5,cytochrome P450
AAEL001759,1116.5,1276.5,956.5,1.335,0.4,10.8,3.40265503793717e-05,0.3058,2e-04,0,1204,1349,986,927,40S ribosomal protein S9 [Source:UniProtKB/TrEMBL;Acc:Q1HRP3]
AAEL012994,82.5,104,61,1.7,0.8,7.1,3.46841809070388e-05,0.3115,2e-04,0,114,94,60,62,Glucose-6-phosphate isomerase [Source:UniProtKB/TrEMBL;Acc:Q16KI0]
AAEL009837,31.2,43,19.5,2.206,1.1,5.8,3.73546894836437e-05,0.3353,3e-04,0,44,42,19,20,
AAEL011992,109,133.5,84.5,1.59,0.7,7.5,3.78446064142639e-05,0.3396,3e-04,0,133,134,87,82,NADH:ubiquinone dehydrogenase, putative
AAEL009081,1513,1693.5,1332.5,1.272,0.3,11.2,3.84710884910023e-05,0.3452,3e-04,0,1640,1747,1305,1360,
AAEL006754,28.8,40,17.5,2.275,1.2,5.6,3.90740013473372e-05,0.3505,3e-04,0,32,48,17,18,
AAEL001683,4.5,9,0,32.69,5,3.5,4.01181503290116e-05,0.3597,3e-04,0,10,8,0,0,
AAEL007128,5,9.5,0.5,14.489,3.9,3.6,4.01181503290116e-05,0.3597,3e-04,0,8,11,0,1,sugar transporter
AAEL011022,81.5,102.5,60.5,1.691,0.8,7.1,4.12034214541759e-05,0.3693,3e-04,0,99,106,59,62,cysteine-rich protein, putative
