name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2,Gene.description
AAEL003170,20,11.5,28.5,0.395,-1.3,5,8.26818903248186e-05,0.7317,5e-04,1,15,8,29,28,mitochondrial translational initiation factor
AAEL005709,93.8,71.5,116,0.619,-0.7,7.2,8.41772573492015e-05,0.7449,5e-04,1,74,69,104,128,n-acetyltransferase separation anxiety
AAEL014180,45.2,32,58.5,0.546,-0.9,6.2,8.41961031042168e-05,0.745,5e-04,1,33,31,58,59,
AAEL006750,31.5,20.5,42.5,0.479,-1.1,5.7,8.49300319313752e-05,0.7512,5e-04,1,16,25,41,44,
AAEL013295,31.2,20,42.5,0.47,-1.1,5.7,8.49300319313752e-05,0.7512,5e-04,1,20,20,44,41,
AAEL010903,47,33.5,60.5,0.552,-0.9,6.2,8.51049293683626e-05,0.7527,5e-04,1,32,35,64,57,
AAEL013463,67.2,48.5,86,0.567,-0.8,6.7,8.54949666534436e-05,0.756,5e-04,1,55,42,73,99,nucleolar protein 10
AAEL008029,6.8,2,11.5,0.164,-2.6,3.7,8.81518927328381e-05,0.7793,5e-04,1,2,2,14,9,Ras-related protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIJ0]
AAEL006050,34.2,22.5,46,0.492,-1,5.8,8.84303365220327e-05,0.7816,5e-04,1,22,23,45,47,nuclear RNA export factor 2 (NXF2), putative
AAEL011212,16,8,24,0.342,-1.5,4.7,8.88135076423532e-05,0.7848,6e-04,1,7,9,24,24,nuclear transcription factor, x-box binding 1 (nfx1)
AAEL008952,52,37,67,0.555,-0.8,6.4,8.90328024905471e-05,0.7867,6e-04,1,35,39,72,62,sentrin/sumo-specific protease
AAEL018212,42,29,55,0.53,-0.9,6.1,8.92934746632023e-05,0.7888,6e-04,1,31,27,55,55,Ubiquitinyl hydrolase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1S4G7V5]
AAEL001416,53.5,38,69,0.55,-0.9,6.4,9.14603467186918e-05,0.8077,6e-04,1,34,42,72,66,
AAEL024343,247.5,205.5,289.5,0.71,-0.5,8.6,9.22005985062507e-05,0.8141,6e-04,1,215,196,273,306,
AAEL022467,45.8,32.5,59,0.548,-0.9,6.2,9.25171954394785e-05,0.8168,6e-04,1,34,31,59,59,
AAEL013230,23.8,14.5,33,0.431,-1.2,5.3,9.33389424539048e-05,0.8238,6e-04,1,15,14,34,32,coatomer delta subunit
AAEL019552,23.8,14.5,33,0.426,-1.2,5.3,9.33389424539048e-05,0.8238,6e-04,1,14,15,34,32,
AAEL002401,52.5,37,68,0.549,-0.9,6.4,9.33428073858423e-05,0.8238,6e-04,1,39,35,58,78,proteasome subunit beta type
AAEL008482,25,15,35,0.441,-1.2,5.3,9.41498093354335e-05,0.8308,6e-04,1,17,13,31,39,
AAEL025801,25,15,35,0.428,-1.2,5.3,9.41498093354335e-05,0.8308,6e-04,1,12,18,36,34,
AAEL006113,19,10.5,27.5,0.377,-1.4,5,9.67064976734636e-05,0.853,6e-04,1,10,11,29,26,cystinosin
AAEL003594,18.8,10,27.5,0.372,-1.4,5,9.67064976734636e-05,0.853,6e-04,1,8,12,27,28,kinectin, putative
AAEL008015,93,71,115,0.616,-0.7,7.2,9.67313952596683e-05,0.8532,6e-04,1,77,65,128,102,Ubiquitin-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIH4]
AAEL024136,12.5,5.5,19.5,0.286,-1.8,4.4,9.88557819799136e-05,0.8718,6e-04,1,6,5,18,21,
AAEL014053,56.5,40.5,72.5,0.564,-0.8,6.5,9.98416070348582e-05,0.8804,6e-04,1,40,41,70,75,vacuolar proton ATPases
AAEL022615,15,7.5,22.5,0.338,-1.6,4.7,0.000100962449227995,0.8902,6e-04,1,8,7,25,20,
AAEL009787,30.5,19.5,41.5,0.474,-1.1,5.6,0.000101556734941378,0.8953,6e-04,1,18,21,40,43,
AAEL022698,61.8,45,78.5,0.571,-0.8,6.6,0.000101587112012554,0.8955,6e-04,1,45,45,75,82,
AAEL023060,76.8,58,95.5,0.605,-0.7,6.9,0.000102980167362031,0.9077,6e-04,1,60,56,100,91,
AAEL008220,53.5,38.5,68.5,0.556,-0.8,6.4,0.000104247291437107,0.9187,6e-04,1,40,37,67,70,
AAEL004482,29,18.5,39.5,0.465,-1.1,5.6,0.000105202730364098,0.927,6e-04,1,18,19,37,42,
AAEL013025,62,45.5,78.5,0.579,-0.8,6.6,0.000106029771360399,0.9342,6e-04,1,46,45,79,78,
AAEL013110,11,4.5,17.5,0.275,-1.9,4.3,0.00010641023947239,0.9374,6e-04,1,5,4,16,19,
AAEL018695,41.5,28.5,54.5,0.529,-0.9,6,0.000106661447047648,0.9394,6e-04,1,30,27,55,54,
AAEL008579,70,52,88,0.592,-0.8,6.8,0.000107766995588598,0.949,7e-04,1,54,50,93,83,Zinc finger protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FJV9]
AAEL000802,27.8,17.5,38,0.455,-1.1,5.5,0.000108247172437059,0.9529,7e-04,1,20,15,37,39,
AAEL008636,27.8,17.5,38,0.453,-1.1,5.5,0.000108247172437059,0.9529,7e-04,1,20,15,34,42,
AAEL002843,51,36.5,65.5,0.556,-0.8,6.3,0.00010919165119345,0.9611,7e-04,1,38,35,67,64,
AAEL010346,89,66,112,0.592,-0.8,7.1,0.0001104992692806,0.9725,7e-04,1,72,60,93,131,
AAEL001032,95.8,74.5,117,0.634,-0.7,7.2,0.000110625638913695,0.9735,7e-04,1,74,75,115,119,
AAEL021862,22.8,13.5,32,0.421,-1.2,5.2,0.000110711657846325,0.9739,7e-04,1,15,12,27,37,
AAEL002560,22.8,13.5,32,0.419,-1.3,5.2,0.000110711657846325,0.9739,7e-04,1,10,17,31,33,
AAEL003495,23,13.5,32.5,0.413,-1.3,5.2,0.000110711657846325,0.9739,7e-04,1,13,14,29,36,
AAEL026343,46.5,33,60,0.553,-0.9,6.2,0.000111007468662565,0.9764,7e-04,1,35,31,58,62,
AAEL000897,10.2,4,16.5,0.248,-2,4.2,0.000112578169288308,0.99,7e-04,1,3,5,15,18,TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4EX97]
AAEL012389,18,10,26,0.385,-1.4,4.9,0.000112902493018153,0.9926,7e-04,1,9,11,24,28,
AAEL013121,18.5,10,27,0.372,-1.4,4.9,0.000112902493018153,0.9926,7e-04,1,7,13,27,27,zeta-coat protein
AAEL001655,35,23.5,46.5,0.501,-1,5.8,0.000112992081122463,0.9933,7e-04,1,22,25,46,47,structural maintenance of chromosomes 4 smc4
AAEL012990,8.2,2.5,14,0.202,-2.3,3.9,0.000113349718202145,0.9962,7e-04,1,3,2,12,16,mrg-binding protein
AAEL004169,93.8,72,115.5,0.623,-0.7,7.2,0.000113511254178579,0.9975,7e-04,1,65,79,108,123,
AAEL011199,77.2,58,96.5,0.599,-0.7,6.9,0.000113541906330371,0.9977,7e-04,1,66,50,98,95,
AAEL006226,14.5,7,22,0.325,-1.6,4.6,0.000114101854603475,1,7e-04,1,7,7,23,21,sam/hd domain protein
AAEL028087,40.2,27.5,53,0.525,-0.9,6,0.000115014221090805,1,7e-04,1,26,29,47,59,
AAEL001216,154,124.5,183.5,0.681,-0.6,7.9,0.000115362848057672,1,7e-04,1,116,133,184,183,DEAD box ATP-dependent RNA helicase
AAEL013643,48.5,34.5,62.5,0.554,-0.9,6.3,0.000116367098351992,1,7e-04,1,34,35,57,68,mitochondrial transcription factor A, putative
AAEL015606,9.8,4,15.5,0.241,-2.1,4.1,0.000116506330425511,1,7e-04,1,4,4,17,14,
AAEL019651,16.2,8.5,24,0.36,-1.5,4.8,0.00011763645708431,1,7e-04,1,9,8,24,24,
AAEL022282,34,22.5,45.5,0.493,-1,5.8,0.000119846553238178,1,7e-04,1,23,22,45,46,
AAEL027249,45.8,32.5,59,0.552,-0.9,6.2,0.000120933349008167,1,7e-04,1,30,35,60,58,
AAEL012167,96,74.5,117.5,0.635,-0.7,7.2,0.000120950111616009,1,7e-04,1,71,78,116,119,elongation factor tu (ef-tu)
AAEL011631,5.8,1,10.5,0.133,-2.9,3.5,0.000121310641855316,1,7e-04,1,1,1,8,13,
AAEL002837,19.5,11,28,0.397,-1.3,5,0.000121353708227871,1,7e-04,1,10,12,27,29,radical sam proteins
AAEL026244,19.5,11,28,0.385,-1.4,5,0.000121353708227871,1,7e-04,1,10,12,28,28,
AAEL003907,49.5,35.5,63.5,0.561,-0.8,6.3,0.000122228031616898,1,7e-04,1,35,36,63,64,ubiquitination factor E4a
AAEL002145,33.2,22,44.5,0.497,-1,5.7,0.000126637854697089,1,8e-04,1,25,19,43,46,gonadotropin inducible transcription factor
AAEL001321,35.8,24,47.5,0.505,-1,5.8,0.00012703429924874,1,8e-04,1,24,24,45,50,Transcription factor dp [Source:UniProtKB/TrEMBL;Acc:A0A1S4EYF0]
AAEL012856,35.8,24,47.5,0.504,-1,5.8,0.00012703429924874,1,8e-04,1,26,22,49,46,
AAEL009308,27,16.5,37.5,0.452,-1.1,5.5,0.000129297132050913,1,8e-04,1,20,13,38,37,WD-repeat protein
AAEL013541,42.2,29.5,55,0.538,-0.9,6.1,0.000130008578073003,1,8e-04,1,30,29,50,60,syntaxin
AAEL002084,53.2,38.5,68,0.566,-0.8,6.4,0.000130239518219377,1,8e-04,1,40,37,68,68,suppressor of defective silencing
AAEL018322,25.8,16,35.5,0.451,-1.1,5.4,0.000131865014422602,1,8e-04,1,14,18,34,37,
AAEL027483,26,16,36,0.448,-1.2,5.4,0.000131865014422602,1,8e-04,1,14,18,38,34,
AAEL000157,25.8,16,35.5,0.445,-1.2,5.4,0.000131865014422602,1,8e-04,1,18,14,39,32,
AAEL006022,45.8,32.5,59,0.554,-0.9,6.2,0.000132276356214089,1,8e-04,1,36,29,60,58,myotubularin
AAEL000922,24.5,15,34,0.448,-1.2,5.3,0.000133221330731964,1,8e-04,1,15,15,33,35,polyribonucleotide nucleotidyltransferase
AAEL001332,31.8,21,42.5,0.489,-1,5.7,0.000133245217698907,1,8e-04,1,21,21,46,39,
AAEL025594,31.5,20.5,42.5,0.485,-1,5.7,0.000133245217698907,1,8e-04,1,22,19,39,46,
AAEL014729,50.8,36.5,65,0.561,-0.8,6.3,0.000138478460660701,1,8e-04,1,44,29,66,64,protein serine/threonine kinase, putative
AAEL014275,79.2,60.5,98,0.616,-0.7,7,0.000140092556354671,1,8e-04,1,60,61,103,93,molybdopterin cofactor sulfurase (mosc)
AAEL025228,115.2,91.5,139,0.657,-0.6,7.5,0.000142425713808438,1,8e-04,1,92,91,147,131,
AAEL008958,136.8,110,163.5,0.674,-0.6,7.7,0.000146794618254046,1,9e-04,2,116,104,164,163,forkhead box protein (AaegFOXK1)
AAEL018280,55.5,40,71,0.569,-0.8,6.5,0.000150015352728577,1,9e-04,2,44,36,71,71,
AAEL006073,27.5,17.5,37.5,0.467,-1.1,5.5,0.000150350360383224,1,9e-04,2,19,16,33,42,ubiquitin-conjugating enzyme E2-230k
AAEL009500,20,11.5,28.5,0.398,-1.3,5.1,0.000150380677805978,1,9e-04,2,13,10,33,24,
AAEL014762,77.5,58.5,96.5,0.613,-0.7,6.9,0.00015049405209012,1,9e-04,2,63,54,97,96,zinc transporter
AAEL011361,40,28,52,0.532,-0.9,6,0.000152259044935074,1,9e-04,2,28,28,51,53,
AAEL004438,39.5,27,52,0.532,-0.9,6,0.000152259044935074,1,9e-04,2,28,26,46,58,GrpE protein homolog [Source:UniProtKB/TrEMBL;Acc:Q17CT4]
AAEL027396,16.5,9,24,0.359,-1.5,4.8,0.000152862862467438,1,9e-04,2,8,10,21,27,
AAEL008741,26.2,16.5,36,0.462,-1.1,5.4,0.00015445647848486,1,9e-04,2,15,18,39,33,importin (ran-binding protein)
AAEL019930,26.2,16.5,36,0.455,-1.1,5.4,0.00015445647848486,1,9e-04,2,17,16,34,38,
AAEL015293,14.5,7,22,0.333,-1.6,4.7,0.000154555710393192,1,9e-04,2,8,6,26,18,zinc finger protein
AAEL010514,101.5,79.5,123.5,0.645,-0.6,7.3,0.000155159569048954,1,9e-04,2,79,80,117,130,aminoacyl-tRNA synthetase auxiliary protein, 43kD, putative
AAEL000042,21.2,12.5,30,0.42,-1.3,5.1,0.000155546518143991,1,9e-04,2,12,13,27,33,
AAEL002815,21.2,12.5,30,0.419,-1.3,5.2,0.000155546518143991,1,9e-04,2,19,6,27,33,
AAEL012650,21.2,12.5,30,0.419,-1.3,5.1,0.000155546518143991,1,9e-04,2,14,11,33,27,
AAEL003065,21,12,30,0.417,-1.3,5.1,0.000155546518143991,1,9e-04,2,11,13,26,34,
AAEL014212,43.2,30.5,56,0.551,-0.9,6.1,0.000156969854820425,1,9e-04,2,33,28,60,52,androgen induced inhibitor of proliferation (as3) / pds5
AAEL012019,30.8,20.5,41,0.493,-1,5.6,0.000159502545155264,1,9e-04,2,22,19,36,46,
AAEL022105,30.5,20,41,0.484,-1,5.6,0.000159502545155264,1,9e-04,2,20,20,43,39,
AAEL001257,18,10,26,0.391,-1.4,4.9,0.000166923823310482,1,0.001,2,11,9,23,29,sugar transporter
AAEL004977,42,29.5,54.5,0.545,-0.9,6.1,0.000170682457732525,1,0.001,2,30,29,58,51,Sec24B protein, putative
AAEL022229,28.5,18.5,38.5,0.475,-1.1,5.5,0.000173834295916306,1,0.001,2,18,19,33,44,
AAEL008736,28.5,18.5,38.5,0.472,-1.1,5.5,0.000173834295916306,1,0.001,2,18,19,36,41,p31A, putative
AAEL010085,14.2,7.5,21,0.339,-1.6,4.6,0.000175832892972088,1,0.001,2,8,7,16,26,DNA polymerase epsilon subunit, putative
AAEL004528,16.2,9,23.5,0.363,-1.5,4.8,0.000177147214187348,1,0.001,2,8,10,19,28,
AAEL023759,75.2,57,93.5,0.61,-0.7,6.9,0.000177207332046188,1,0.001,2,49,65,97,90,
AAEL009649,54.2,39.5,69,0.569,-0.8,6.4,0.000177506705237465,1,0.001,2,40,39,73,65,brg-1 associated factor
AAEL001223,81.8,63,100.5,0.623,-0.7,7,0.00017765314311408,1,0.001,2,64,62,103,98,engulfment and cell motility protein
AAEL008878,27,17,37,0.467,-1.1,5.5,0.000179781737691839,1,0.001,2,16,18,38,36,diacylglycerol o-acyltransferase
AAEL018320,34.5,23.5,45.5,0.516,-1,5.8,0.000181980848521228,1,0.001,2,25,22,49,42,
AAEL018182,34,23,45,0.508,-1,5.8,0.000181980848521228,1,0.001,2,23,23,46,44,
AAEL004043,10.5,4.5,16.5,0.265,-1.9,4.2,0.000182699433421742,1,0.001,2,5,4,16,17,
AAEL006407,10.2,4,16.5,0.254,-2,4.2,0.000182699433421742,1,0.001,2,4,4,15,18,
AAEL015557,21.2,12,30.5,0.392,-1.4,5.1,0.000185765753896842,1,0.0011,2,11,13,41,20,alpha methylacyl-coa racemase
AAEL023169,46,33,59,0.563,-0.8,6.2,0.000187297915771495,1,0.0011,2,34,32,63,55,
AAEL020015,52.5,38,67,0.567,-0.8,6.4,0.000188310835548118,1,0.0011,2,38,38,75,59,
AAEL023676,50.5,36.5,64.5,0.569,-0.8,6.3,0.00019087252972086,1,0.0011,2,36,37,62,67,
AAEL006320,30,19.5,40.5,0.48,-1.1,5.6,0.000190978861736101,1,0.0011,2,20,19,41,40,protein tyrosine phosphatase 69d, drome
AAEL024700,63,46.5,79.5,0.591,-0.8,6.6,0.000199276534872204,1,0.0011,2,46,47,79,80,
AAEL006087,53.2,38.5,68,0.573,-0.8,6.4,0.00020133220779782,1,0.0011,2,43,34,64,72,
AAEL014031,89.8,70,109.5,0.636,-0.7,7.1,0.000202912121281638,1,0.0011,2,70,70,104,115,protein phosphatase 2a, regulatory subunit
AAEL020631,34.5,23.5,45.5,0.518,-0.9,5.8,0.000203863753602303,1,0.0012,2,22,25,46,45,
AAEL003346,15,7.5,22.5,0.345,-1.5,4.7,0.000204606109601174,1,0.0012,2,8,7,20,25,heparan sulphate 2-o-sulfotransferase
AAEL017179,43.2,31,55.5,0.557,-0.8,6.1,0.000204982259147382,1,0.0012,2,30,32,53,58,
AAEL004154,27.5,18,37,0.48,-1.1,5.5,0.000208024653933345,1,0.0012,2,18,18,31,43,
AAEL014252,36.5,25,48,0.522,-0.9,5.9,0.00021171745037443,1,0.0012,2,27,23,46,50,sulfite reductase
AAEL000276,71,53.5,88.5,0.602,-0.7,6.8,0.000213708884777207,1,0.0012,2,56,51,99,78,
AAEL021750,26.2,16.5,36,0.465,-1.1,5.4,0.00021500900390002,1,0.0012,2,18,15,35,37,
AAEL003945,26.2,16.5,36,0.46,-1.1,5.4,0.00021500900390002,1,0.0012,2,19,14,34,38,transcription initiation factor IIF alpha subunit
AAEL021548,82.2,63,101.5,0.622,-0.7,7,0.000216458423682857,1,0.0012,2,55,71,106,97,
AAEL007312,19.8,11.5,28,0.411,-1.3,5,0.00021803325298551,1,0.0012,2,13,10,28,28,
AAEL000210,49.2,36,62.5,0.573,-0.8,6.3,0.000219312507943849,1,0.0012,2,37,35,64,61,mitochondrial ribosomal protein L2
AAEL001277,40,28,52,0.549,-0.9,6,0.000221331263700804,1,0.0012,2,27,29,51,53,arf GTPase-activating protein
AAEL023292,5.2,1,9.5,0.123,-3,3.4,0.000221567802563561,1,0.0012,2,2,0,12,7,
AAEL003343,12.5,6,19,0.32,-1.6,4.4,0.000223014778867865,1,0.0012,2,7,5,20,18,
AAEL019961,21,12,30,0.411,-1.3,5.1,0.000223302809256557,1,0.0013,2,13,11,29,31,
AAEL008462,23.8,14.5,33,0.448,-1.2,5.3,0.000224010829162033,1,0.0013,2,15,14,33,33,apl5 protein (spac144.06 protein)
AAEL006486,16.2,8.5,24,0.368,-1.4,4.8,0.000227939479536919,1,0.0013,2,10,7,24,24,
AAEL007683,16,8.5,23.5,0.366,-1.4,4.8,0.000227939479536919,1,0.0013,2,9,8,23,24,prokaryotic DNA topoisomerase
AAEL011217,29,19,39,0.481,-1.1,5.6,0.000228722548931475,1,0.0013,2,22,16,40,38,
AAEL009959,105.5,83.5,127.5,0.659,-0.6,7.4,0.000228774955252237,1,0.0013,2,80,87,134,121,pre-mRNA splicing factor prp8
AAEL018118,14.5,7.5,21.5,0.334,-1.6,4.6,0.00023539313206158,1,0.0013,2,8,7,20,23,
AAEL003229,59.2,43.5,75,0.586,-0.8,6.6,0.000243545346507321,1,0.0014,3,42,45,74,76,
AAEL020236,44.2,32,56.5,0.563,-0.8,6.1,0.000244070769236355,1,0.0014,3,31,33,63,50,
AAEL001249,11.8,5.5,18,0.309,-1.7,4.4,0.000247877316419035,1,0.0014,3,6,5,16,20,
AAEL021600,11.8,5.5,18,0.3,-1.7,4.4,0.000247877316419035,1,0.0014,3,6,5,12,24,
AAEL006277,11.5,5,18,0.291,-1.8,4.3,0.000247877316419035,1,0.0014,3,7,3,14,22,
AAEL020340,66.5,50,83,0.603,-0.7,6.7,0.000247968480678229,1,0.0014,3,50,50,74,92,
AAEL003514,105.8,83.5,128,0.658,-0.6,7.4,0.000254438082683162,1,0.0014,3,84,83,123,133,centromere/microtubule binding protein cbf5
AAEL012260,37,25.5,48.5,0.534,-0.9,5.9,0.000260004145433814,1,0.0014,3,24,27,51,46,WD-repeat protein
AAEL018310,39.2,27.5,51,0.546,-0.9,6,0.000264354307569724,1,0.0015,3,31,24,49,53,
AAEL017508,39.2,27.5,51,0.543,-0.9,6,0.000264354307569724,1,0.0015,3,28,27,48,54,
AAEL021532,15.8,8.5,23,0.367,-1.4,4.7,0.00026542792058639,1,0.0015,3,11,6,21,25,Putative rhythmically [Source:UniProtKB/TrEMBL;Acc:A0A0P6ITL0]
AAEL002523,21.8,13.5,30,0.44,-1.2,5.2,0.000268060360904262,1,0.0015,3,15,12,25,35,mitochondrial inner membrane protein translocase, 9kD-subunit, putative
AAEL005445,13.8,7,20.5,0.348,-1.5,4.6,0.000269547402577189,1,0.0015,3,6,8,17,24,
AAEL005968,13.8,7,20.5,0.34,-1.6,4.6,0.000269547402577189,1,0.0015,3,9,5,19,22,Ubiquitin-fold modifier-conjugating enzyme 1 (Ufm1-conjugating enzyme 1)
AAEL010596,13.5,6.5,20.5,0.33,-1.6,4.5,0.000269547402577189,1,0.0015,3,6,7,20,21,n-acetylgalactosaminyltransferase
AAEL002194,13.8,6.5,21,0.325,-1.6,4.6,0.000269547402577189,1,0.0015,3,7,6,21,21,Uricase [Source:UniProtKB/TrEMBL;Acc:Q17J02]
AAEL009898,70.5,53.5,87.5,0.612,-0.7,6.8,0.000270427948015017,1,0.0015,3,55,52,91,84,26S proteasome alpha 1 subunit
AAEL000173,28.5,18.5,38.5,0.487,-1,5.5,0.000273995391189992,1,0.0015,3,21,16,32,45,chromatin assembly factor-I p150 subunit, putative
AAEL002742,4.8,1,8.5,0.116,-3.1,3.3,0.000274959141996647,1,0.0015,3,1,1,6,11,
AAEL026917,4.8,1,8.5,0.101,-3.3,3.3,0.000274959141996647,1,0.0015,3,1,1,9,8,
AAEL026215,4.8,1,8.5,0.088,-3.5,3.3,0.000274959141996647,1,0.0015,3,1,1,7,10,
AAEL002272,81.2,63,99.5,0.632,-0.7,7,0.000276774102010994,1,0.0015,3,62,64,95,104,splicing factor yt521-b
AAEL019793,89.2,70,108.5,0.643,-0.6,7.1,0.000279288102438252,1,0.0015,3,71,69,111,106,
AAEL000422,81.8,63.5,100,0.634,-0.7,7,0.000280442549747308,1,0.0015,3,65,62,99,101,U3 small nucleolar RNA-associated protein homolog, putative
AAEL001030,36.5,25.5,47.5,0.53,-0.9,5.9,0.000281033724042688,1,0.0015,3,30,21,42,53,S-formylglutathione hydrolase, putative
AAEL008613,27.2,17.5,37,0.472,-1.1,5.5,0.000286690314343206,1,0.0016,3,20,15,35,39,TraB, putative
AAEL009509,38,26.5,49.5,0.541,-0.9,5.9,0.000286921123828468,1,0.0016,3,28,25,50,49,zinc finger protein
AAEL004427,67.2,49,85.5,0.575,-0.8,6.7,0.00029136576739863,1,0.0016,3,52,46,66,105,Prefoldin subunit 3 [Source:UniProtKB/TrEMBL;Acc:Q17CV4]
AAEL018211,78.2,60,96.5,0.623,-0.7,6.9,0.000291377465648647,1,0.0016,3,62,58,87,106,
AAEL004142,33.2,22.5,44,0.515,-1,5.7,0.000292251202778078,1,0.0016,3,23,22,46,42,Phagocyte signaling-impaired protein (N-terminal acetyltransferase B complex subunit NAA25 homolog)(N-terminal acetyltransferase B complex subunit MDM20 homolog)
AAEL002501,173.5,144,203,0.712,-0.5,8.1,0.000292941023754692,1,0.0016,3,147,141,206,200,protein disulfide isomerase
AAEL013675,115.5,93,138,0.671,-0.6,7.5,0.000295591378254201,1,0.0016,3,97,89,133,143,eukaryotic translation initiation factor
AAEL009142,58.2,43,73.5,0.587,-0.8,6.5,0.000299670212088391,1,0.0016,3,48,38,74,73,prolyl endopeptidase (prolyl oligopeptidase)
AAEL008832,74.2,57,91.5,0.624,-0.7,6.9,0.000300018757640182,1,0.0016,3,61,53,96,87,forkhead box protein (AaegFOXN1)
AAEL003510,18.2,10.5,26,0.391,-1.4,4.9,0.000304678215555945,1,0.0017,3,9,12,24,28,ribonuclease hi large subunit
AAEL004960,12.5,6,19,0.319,-1.6,4.5,0.000306925950063917,1,0.0017,3,7,5,20,18,
AAEL026104,47.8,35,60.5,0.582,-0.8,6.2,0.000307284537417116,1,0.0017,3,37,33,61,60,
AAEL010842,15,8,22,0.362,-1.5,4.7,0.000308189725733445,1,0.0017,3,8,8,22,22,
AAEL025729,57,42,72,0.584,-0.8,6.5,0.000311307118775526,1,0.0017,3,43,41,77,67,
AAEL020992,84.2,66,102.5,0.64,-0.6,7.1,0.00031193785160603,1,0.0017,3,70,62,106,99,
AAEL019606,28.8,19,38.5,0.498,-1,5.6,0.000312085325649989,1,0.0017,3,17,21,35,42,
AAEL001748,28.8,18.5,39,0.487,-1,5.6,0.000312085325649989,1,0.0017,3,20,17,41,37,
AAEL022628,28.8,18.5,39,0.484,-1,5.6,0.000312085325649989,1,0.0017,3,19,18,37,41,
AAEL002322,32.2,21.5,43,0.511,-1,5.7,0.000312575376711701,1,0.0017,3,19,24,39,47,
AAEL004955,9.5,4,15,0.271,-1.9,4.1,0.000313317822887626,1,0.0017,3,5,3,15,15,FAR1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4F947]
AAEL007383,402.2,350,454.5,0.77,-0.4,9.3,0.000314438917987349,1,0.0017,3,350,350,470,439,secreted ferritin G subunit precursor, putative
AAEL004562,19.5,11.5,27.5,0.42,-1.3,5,0.000314648801227682,1,0.0017,3,14,9,25,30,DNA polymerase eta
AAEL005851,23.5,14.5,32.5,0.442,-1.2,5.3,0.000314847210103858,1,0.0017,3,15,14,32,33,exosome complex exonuclease rrp42 (ribosomal RNA processing protein 42)
AAEL001114,38.5,27.5,49.5,0.548,-0.9,6,0.00031578609093754,1,0.0017,3,28,27,51,48,amino acid transporter
AAEL024528,38.5,27,50,0.547,-0.9,6,0.00031578609093754,1,0.0017,3,27,27,53,47,
AAEL002822,22,13.5,30.5,0.438,-1.2,5.2,0.000318916428505228,1,0.0017,3,15,12,24,37,actin-related protein 5
AAEL025042,22.2,13.5,31,0.433,-1.2,5.2,0.000318916428505228,1,0.0017,3,14,13,30,32,
AAEL003908,20.5,12,29,0.425,-1.2,5.1,0.000319121450440924,1,0.0017,3,11,13,29,29,nuclear pore complex protein nup107
AAEL007704,91,71,111,0.645,-0.6,7.2,0.00031938566953746,1,0.0017,3,72,70,102,120,lipoma preferred partner/lpp
AAEL003469,53.2,39,67.5,0.577,-0.8,6.4,0.000322352461144184,1,0.0017,3,44,34,59,76,NHP2 protein, putative
AAEL008183,8.2,3,13.5,0.227,-2.1,3.9,0.000324784976346574,1,0.0017,3,4,2,14,13,t complex protein
AAEL012538,7.8,2.5,13,0.209,-2.3,3.9,0.000325567452375123,1,0.0017,3,4,1,16,10,leucine-rich immune protein (Short)
AAEL021288,105.5,84.5,126.5,0.668,-0.6,7.4,0.000328050316448693,1,0.0018,3,86,83,124,129,
AAEL004228,49.8,36.5,63,0.582,-0.8,6.3,0.000335569068047997,1,0.0018,4,34,39,62,64,oligosaccharyl transferase
AAEL027436,65,49,81,0.605,-0.7,6.7,0.000335643818647061,1,0.0018,4,45,53,82,80,Putative splicing factor rnps1 sr protein [Source:UniProtKB/TrEMBL;Acc:A0A0P6IYU4]
AAEL022168,35.8,25,46.5,0.537,-0.9,5.8,0.000336207390784548,1,0.0018,4,28,22,54,39,50S ribosomal protein L35 [Source:UniProtKB/TrEMBL;Acc:A0A0P6IVN7]
AAEL015199,35.2,24.5,46,0.534,-0.9,5.8,0.000336207390784548,1,0.0018,4,24,25,44,48,WD-repeat protein
AAEL004839,35.5,24.5,46.5,0.532,-0.9,5.8,0.000336207390784548,1,0.0018,4,22,27,46,47,cyclin t
AAEL000903,16.2,9,23.5,0.383,-1.4,4.8,0.00033817632164264,1,0.0018,4,8,10,21,26,Enhancer of yellow 2 transcription factor [Source:UniProtKB/Swiss-Prot;Acc:Q17MZ8]
AAEL012026,136,110.5,161.5,0.684,-0.5,7.7,0.000341145210055519,1,0.0018,4,110,111,147,176,translation initiation factor 5C
AAEL004356,44.5,32.5,56.5,0.572,-0.8,6.2,0.000343105859825411,1,0.0018,4,32,33,59,54,
AAEL008583,26.2,17,35.5,0.488,-1,5.4,0.000343453754780661,1,0.0018,4,20,14,30,41,Putative rna binding protein [Source:UniProtKB/TrEMBL;Acc:A0A0P6J513]
AAEL027644,26.5,17,36,0.475,-1.1,5.4,0.000343453754780661,1,0.0018,4,18,16,38,34,
AAEL001238,42.5,30.5,54.5,0.567,-0.8,6.1,0.000346437205495845,1,0.0018,4,32,29,53,56,bap28
